outcome,month,MMWR week,Age group,Vaccine product,Vaccinated with outcome,Fully vaccinated population,Unvaccinated with outcome,Unvaccinated population,Crude vax IR,Crude unvax IR,Crude IRR,Age adjusted vax IR,Age adjusted unvax IR,Age adjusted IRR,Continuity correction
death,MAY 2022,202219,12-17,all_types,0,9721527,1,6188194,0,0.0161598,,,,,0
death,MAY 2022,202219,18-29,all_types,3,21793793,6,11679815.45,0.0137654,0.0513707,3.731872835,,,,1
death,MAY 2022,202219,30-49,all_types,17,40180525,26,12603754.3,0.0423091,0.206287741,4.875735133,,,,1
death,MAY 2022,202219,50-64,all_types,59,32773897,46,6255739.6,0.180021314,0.735324725,4.084653694,,,,1
death,MAY 2022,202219,65-79,all_types,206,24208910.55,109,2033233.3,0.850926354,5.360919477,6.300098063,,,,1
death,MAY 2022,202219,80+,all_types,346,6969562,190,1018391.95,4.964443964,18.65686389,3.758097388,,,,1
death,MAY 2022,202219,all_ages_adj,all_types,631,140830437.6,381,52862547.6,0.44805655,0.720737114,1.608585153,0.308179864,1.403313426,4.553553273,1
death,MAY 2022,202219,all_ages_adj,Janssen,45,10680450,381,52862547.6,0.421330562,0.720737114,1.710621491,0.391111166,1.403313426,3.588016777,1
death,MAY 2022,202219,all_ages_adj,Moderna,268,48872749,381,52862547.6,0.548362851,0.720737114,1.314343435,0.283488581,1.403313426,4.950158563,1
death,MAY 2022,202219,all_ages_adj,Pfizer,317,81205826,381,52862547.6,0.39036608,0.720737114,1.84631081,0.319599222,1.403313426,4.390853696,1
death,MAY 2022,202220,5-11,all_types,0,5206673,1,13057335,0,0.00765853,,,,,0
death,MAY 2022,202220,12-17,all_types,0,9734407,1,6172147,0,0.0162018,,,,,0
death,MAY 2022,202220,18-29,all_types,1,21818587,5,11647238.45,0.00458325,0.0429286,9.366420673,,,,1
death,MAY 2022,202220,30-49,all_types,19,40206934,23,12570818.3,0.0472555,0.182963427,3.871788655,,,,1
death,MAY 2022,202220,50-64,all_types,61,32804356,58,6235145.6,0.185950915,0.930210836,5.002453674,,,,1
death,MAY 2022,202220,65-79,all_types,191,24244090.55,131,2019779.3,0.787820849,6.485857143,8.232654862,,,,1
death,MAY 2022,202220,80+,all_types,408,6983193,195,1011586.95,5.84259951,19.27664251,3.299326349,,,,1
death,MAY 2022,202220,all_ages_adj,all_types,680,140998240.6,414,52714050.6,0.482275522,0.785369357,1.628466139,0.334336237,1.558552014,4.661630545,1
death,MAY 2022,202220,all_ages_adj,Janssen,52,10687558,414,52714050.6,0.486547067,0.785369357,1.614169336,0.545516542,1.558552014,2.857020628,1
death,MAY 2022,202220,all_ages_adj,Moderna,296,48924767,414,52714050.6,0.605010546,0.785369357,1.29810854,0.308664446,1.558552014,5.049340908,1
death,MAY 2022,202220,all_ages_adj,Pfizer,332,81318089,414,52714050.6,0.408273244,0.785369357,1.923636603,0.341395626,1.558552014,4.565237213,1
death,MAY 2022,202221,5-11,all_types,1,5229431,1,13029306,0.0191225,0.00767501,0.401359136,,,,0
death,MAY 2022,202221,12-17,all_types,0,9747083,2,6157298,0,0.0324818,,,,,0
death,MAY 2022,202221,18-29,all_types,1,21841678,6,11616732.45,0.0045784,0.0516496,11.28114714,,,,1
death,MAY 2022,202221,30-49,all_types,23,40231600,22,12539974.3,0.057169,0.175438956,3.068778219,,,,1
death,MAY 2022,202221,50-64,all_types,70,32833648,64,6214373.6,0.213195926,1.029870492,4.830629319,,,,1
death,MAY 2022,202221,65-79,all_types,232,24276816.55,149,2006567.3,0.955644244,7.425616873,7.770273216,,,,1
death,MAY 2022,202221,80+,all_types,427,6994977,230,1005369.95,6.104380329,22.87715084,3.747661451,,,,1
death,MAY 2022,202221,all_ages_adj,all_types,754,141155233.6,474,52569621.6,0.534163687,0.901661426,1.687987125,0.370240755,1.798064359,4.856473345,1
death,MAY 2022,202221,all_ages_adj,Janssen,39,10693036,474,52569621.6,0.364723358,0.901661426,2.472178998,0.388387786,1.798064359,4.629559482,1
death,MAY 2022,202221,all_ages_adj,Moderna,318,48973225,474,52569621.6,0.649334407,0.901661426,1.388593331,0.330300717,1.798064359,5.443719206,1
death,MAY 2022,202221,all_ages_adj,Pfizer,394,81424438,474,52569621.6,0.483884212,0.901661426,1.863382612,0.401093477,1.798064359,4.482906009,1
death,JUN 2022,202222,5-11,all_types,0,5252577,0,13006810,0,0,,,,,0
death,JUN 2022,202222,12-17,all_types,1,9760071,2,6144183,0.0102458,0.0325511,3.177011818,,,,0
death,JUN 2022,202222,18-29,all_types,3,21864731,4,11591018.45,0.0137207,0.0345095,2.515134869,,,,1
death,JUN 2022,202222,30-49,all_types,20,40256736,20,12515560.3,0.0496811,0.159801076,3.21653486,,,,1
death,JUN 2022,202222,50-64,all_types,71,32864684,67,6198385.6,0.216037373,1.080926621,5.003424199,,,,1
death,JUN 2022,202222,65-79,all_types,234,24309454.55,171,1997202.3,0.962588443,8.561976921,8.894743112,,,,1
death,JUN 2022,202222,80+,all_types,468,7006726,239,1001201.95,6.679296436,23.87130788,3.573925504,,,,1
death,JUN 2022,202222,all_ages_adj,all_types,797,141314979.6,503,52454361.6,0.563988335,0.958928838,1.700263602,0.389942756,1.94655454,4.991898196,1
death,JUN 2022,202222,all_ages_adj,Janssen,47,10698390,503,52454361.6,0.43931844,0.958928838,2.182764827,0.480189541,1.94655454,4.053721235,1
death,JUN 2022,202222,all_ages_adj,Moderna,350,49023269,503,52454361.6,0.713946677,0.958928838,1.343137896,0.370342788,1.94655454,5.256088689,1
death,JUN 2022,202222,all_ages_adj,Pfizer,399,81532363,503,52454361.6,0.489376225,0.958928838,1.959492082,0.404432198,1.94655454,4.813055319,1
death,JUN 2022,202223,5-11,all_types,0,5279594,1,12978985,0,0.00770476,,,,,0
death,JUN 2022,202223,12-17,all_types,2,9773787,1,6129564,0.0204629,0.0163144,0.797266086,,,,0
death,JUN 2022,202223,18-29,all_types,2,21886896,3,11561444.45,0.0091379,0.0259483,2.839640336,,,,1
death,JUN 2022,202223,30-49,all_types,22,40281422,21,12486975.3,0.0546157,0.168175235,3.079244361,,,,1
death,JUN 2022,202223,50-64,all_types,74,32897114,76,6180152.6,0.224943744,1.229743097,5.466891738,,,,1
death,JUN 2022,202223,65-79,all_types,282,24341765.55,136,1986313.3,1.158502654,6.846855428,5.910090411,,,,1
death,JUN 2022,202223,80+,all_types,496,7018192,265,996306.95,7.06734726,26.59822859,3.763537804,,,,1
death,JUN 2022,202223,all_ages_adj,all_types,878,141478770.6,503,52319741.6,0.620587807,0.961396185,1.549170277,0.426637419,1.897443818,4.447438816,1
death,JUN 2022,202223,all_ages_adj,Janssen,55,10703626,503,52319741.6,0.513844561,0.961396185,1.870986401,0.538710739,1.897443818,3.522194158,1
death,JUN 2022,202223,all_ages_adj,Moderna,359,49071563,503,52319741.6,0.731584604,0.961396185,1.314128509,0.376695045,1.897443818,5.03708197,1
death,JUN 2022,202223,all_ages_adj,Pfizer,463,81645866,503,52319741.6,0.567083213,0.961396185,1.695335294,0.465890765,1.897443818,4.072722537,1
death,JUN 2022,202224,5-11,all_types,0,5302403,1,12951741,0,0.00772097,,,,,0
death,JUN 2022,202224,12-17,all_types,0,9786125,0,6114762,0,0,,,,,0
death,JUN 2022,202224,18-29,all_types,1,21906567,7,11534140.45,0.00456484,0.0606894,13.29496287,,,,1
death,JUN 2022,202224,30-49,all_types,27,40302462,26,12460390.3,0.066993426,0.208661201,3.114651892,,,,1
death,JUN 2022,202224,50-64,all_types,85,32921002,80,6164264.6,0.258193842,1.297802823,5.02646698,,,,1
death,JUN 2022,202224,65-79,all_types,276,24362621.55,180,1977793.1,1.132883009,9.101053088,8.033533047,,,,1
death,JUN 2022,202224,80+,all_types,509,7025432,255,992198.95,7.245106066,25.70049081,3.547289795,,,,1
death,JUN 2022,202224,all_ages_adj,all_types,898,141606612.6,549,52195290.4,0.634151177,1.051819035,1.658625063,0.437191242,2.119305203,4.847547251,1
death,JUN 2022,202224,all_ages_adj,Janssen,57,10707451,549,52195290.4,0.532339583,1.051819035,1.975842242,0.611499569,2.119305203,3.465750933,1
death,JUN 2022,202224,all_ages_adj,Moderna,398,49106782,549,52195290.4,0.810478683,1.051819035,1.297775077,0.419652007,2.119305203,5.050149091,1
death,JUN 2022,202224,all_ages_adj,Pfizer,441,81736248,549,52195290.4,0.539540303,1.051819035,1.949472597,0.443971605,2.119305203,4.773515191,1
death,JUN 2022,202225,5-11,all_types,0,5326861,3,12924187,0,0.0232123,,,,,0
death,JUN 2022,202225,12-17,all_types,0,9799364,0,6101177,0,0,,,,,0
death,JUN 2022,202225,18-29,all_types,2,21928240,14,11508165.45,0.0091207,0.121652752,13.33815374,,,,1
death,JUN 2022,202225,30-49,all_types,12,40325336,36,12435722.3,0.029758,0.289488613,9.728104655,,,,1
death,JUN 2022,202225,50-64,all_types,106,32945496,77,6149242.6,0.321743525,1.252186733,3.891878584,,,,1
death,JUN 2022,202225,65-79,all_types,295,24383779.55,195,1970068.1,1.209820649,9.898134993,8.181489547,,,,1
death,JUN 2022,202225,80+,all_types,498,7032891,248,988772.4,7.081014052,25.08160624,3.542092426,,,,1
death,JUN 2022,202225,all_ages_adj,all_types,913,141741967.6,573,52077334.85,0.644128211,1.100286721,1.708179679,0.437792049,2.208191214,5.043927176,1
death,JUN 2022,202225,all_ages_adj,Janssen,68,10712300,573,52077334.85,0.634784313,1.100286721,1.733323741,0.659504404,2.208191214,3.34825848,1
death,JUN 2022,202225,all_ages_adj,Moderna,407,49143003,573,52077334.85,0.828195216,1.100286721,1.32853547,0.418399545,2.208191214,5.277709409,1
death,JUN 2022,202225,all_ages_adj,Pfizer,437,81832443,573,52077334.85,0.53401803,1.100286721,2.060392457,0.435569904,2.208191214,5.069659754,1
death,JUN 2022,202226,5-11,all_types,0,5351266,1,12897669,0,0.00775334,,,,,0
death,JUN 2022,202226,12-17,all_types,0,9811818,1,6088132,0,0.0164254,,,,,0
death,JUN 2022,202226,18-29,all_types,3,21949298,6,11482224.45,0.0136679,0.0522547,3.823178705,,,,1
death,JUN 2022,202226,30-49,all_types,24,40347257,48,12411032.3,0.0594836,0.38675268,6.501837402,,,,1
death,JUN 2022,202226,50-64,all_types,91,32967275,88,6135271.6,0.276031307,1.434329329,5.196255983,,,,1
death,JUN 2022,202226,65-79,all_types,355,24401685.55,229,1962778.1,1.454817534,11.66713649,8.019656225,,,,1
death,JUN 2022,202226,80+,all_types,559,7038947,308,985643.4,7.941528754,31.248624,3.934837355,,,,1
death,JUN 2022,202226,all_ages_adj,all_types,1032,141867546.6,681,51962750.85,0.727439097,1.310554174,1.801599857,0.496290786,2.655112242,5.349912425,1
death,JUN 2022,202226,all_ages_adj,Janssen,57,10716755,681,51962750.85,0.53187742,1.310554174,2.464015437,0.56884682,2.655112242,4.667534648,1
death,JUN 2022,202226,all_ages_adj,Moderna,476,49175215,681,51962750.85,0.967967298,1.310554174,1.353924018,0.490067433,2.655112242,5.417850812,1
death,JUN 2022,202226,all_ages_adj,Pfizer,499,81922390,681,51962750.85,0.609113089,1.310554174,2.151577758,0.49634595,2.655112242,5.349317831,1
death,JUL 2022,202227,5-11,all_types,0,5374343,1,12874043,0,0.00776757,,,,,0
death,JUL 2022,202227,12-17,all_types,0,9823716,3,6077082,0,0.0493658,,,,,0
death,JUL 2022,202227,18-29,all_types,1,21968347,5,11460713.45,0.004552,0.0436273,9.584196959,,,,1
death,JUL 2022,202227,30-49,all_types,42,40367125,27,12390825.3,0.104045061,0.217903161,2.094315271,,,,1
death,JUL 2022,202227,50-64,all_types,112,32986901,98,6122190.6,0.339528712,1.600734221,4.714576899,,,,1
death,JUL 2022,202227,65-79,all_types,349,24417042.55,230,1956378.1,1.429329532,11.75641866,8.225128213,,,,1
death,JUL 2022,202227,80+,all_types,569,7044165,329,983246.4,8.077607495,33.46058526,4.142388112,,,,1
death,JUL 2022,202227,all_ages_adj,all_types,1073,141981639.6,693,51864478.85,0.755731518,1.336174614,1.768054636,0.521918161,2.716190553,5.204246094,1
death,JUL 2022,202227,all_ages_adj,Janssen,67,10721030,693,51864478.85,0.624939954,1.336174614,2.138084794,0.656690639,2.716190553,4.136179793,1
death,JUL 2022,202227,all_ages_adj,Moderna,523,49203775,693,51864478.85,1.062926574,1.336174614,1.257071416,0.55272877,2.716190553,4.914147229,1
death,JUL 2022,202227,all_ages_adj,Pfizer,481,82004923,693,51864478.85,0.586550151,1.336174614,2.278022793,0.48341977,2.716190553,5.618699779,1
death,JUL 2022,202228,5-11,all_types,0,5397256,1,12842971,0,0.00778636,,,,,0
death,JUL 2022,202228,12-17,all_types,1,9835640,0,6063218,0.0101671,0,0,,,,0
death,JUL 2022,202228,18-29,all_types,2,21987581,6,11433008.45,0.009096,0.0524796,5.769500065,,,,1
death,JUL 2022,202228,30-49,all_types,33,40386349,46,12363343.3,0.081710778,0.372067643,4.553470811,,,,1
death,JUL 2022,202228,50-64,all_types,121,33004430,101,6103953.6,0.366617451,1.654665265,4.513329248,,,,1
death,JUL 2022,202228,65-79,all_types,396,24430534.55,223,1946125.1,1.620922372,11.45866728,7.069226434,,,,1
death,JUL 2022,202228,80+,all_types,633,7048759,358,979636.4,8.980304193,36.54417088,4.069368932,,,,1
death,JUL 2022,202228,all_ages_adj,all_types,1186,142090549.6,735,51732255.85,0.834679015,1.420777014,1.702183699,0.572157189,2.853206018,4.986752018,1
death,JUL 2022,202228,all_ages_adj,Janssen,55,10724674,735,51732255.85,0.512836101,1.420777014,2.770430964,0.548813299,2.853206018,5.198864578,1
death,JUL 2022,202228,all_ages_adj,Moderna,553,49228942,735,51732255.85,1.123322943,1.420777014,1.264798358,0.574475099,2.853206018,4.966631315,1
death,JUL 2022,202228,all_ages_adj,Pfizer,575,82085657,735,51732255.85,0.700487784,1.420777014,2.028268081,0.574010756,2.853206018,4.970649052,1
death,JUL 2022,202229,5-11,all_types,1,5416957,0,12809183,0.0184605,0,0,,,,0
death,JUL 2022,202229,12-17,all_types,0,9845564,3,6049170,0,0.0495936,,,,,0
death,JUL 2022,202229,18-29,all_types,4,22004832,7,11406779.45,0.0181778,0.061367,3.375927111,,,,1
death,JUL 2022,202229,30-49,all_types,36,40403466,31,12337249.3,0.089101267,0.25127157,2.820067314,,,,1
death,JUL 2022,202229,50-64,all_types,113,33020117,117,6084886.6,0.342215626,1.922796721,5.618670149,,,,1
death,JUL 2022,202229,65-79,all_types,379,24441885.55,239,1935506.1,1.550616867,12.34819151,7.963405904,,,,1
death,JUL 2022,202229,80+,all_types,626,7052298,362,975862.4,8.87653925,37.09539378,4.179037881,,,,1
death,JUL 2022,202229,all_ages_adj,all_types,1159,142185119.6,759,51598636.85,0.815134526,1.470969092,1.804572185,0.562567291,2.970626491,5.280482069,1
death,JUL 2022,202229,all_ages_adj,Janssen,74,10728250,759,51598636.85,0.689767669,1.470969092,2.132557319,0.730242907,2.970626491,4.067997737,1
death,JUL 2022,202229,all_ages_adj,Moderna,516,49251509,759,51598636.85,1.047683635,1.470969092,1.4040203,0.540450844,2.970626491,5.496571105,1
death,JUL 2022,202229,all_ages_adj,Pfizer,567,82154976,759,51598636.85,0.690159048,1.470969092,2.13134798,0.567415191,2.970626491,5.235366519,1
death,JUL 2022,202230,5-11,all_types,0,5439912,1,12774055,0,0.0078284,,,,,0
death,JUL 2022,202230,12-17,all_types,0,9856502,0,6034775,0,0,,,,,0
death,JUL 2022,202230,18-29,all_types,0,22024151,5,11381453.45,0,0.0439311,,,,,1
death,JUL 2022,202230,30-49,all_types,20,40423194,34,12312476.3,0.0494765,0.276142664,5.58128423,,,,1
death,JUL 2022,202230,50-64,all_types,93,33041703,102,6068889.6,0.28146249,1.680702842,5.971320876,,,,1
death,JUL 2022,202230,65-79,all_types,345,24459033.55,233,1926902.1,1.410521799,12.091948,8.572677156,,,,1
death,JUL 2022,202230,80+,all_types,591,7057604,330,972449.4,8.373946739,33.93492762,4.052441301,,,,1
death,JUL 2022,202230,all_ages_adj,all_types,1049,142302099.6,705,51471000.85,0.737164106,1.369703305,1.858071078,0.502593012,2.794231815,5.559631249,1
death,JUL 2022,202230,all_ages_adj,Janssen,70,10732297,705,51471000.85,0.652236888,1.369703305,2.100008954,0.701960407,2.794231815,3.980611709,1
death,JUL 2022,202230,all_ages_adj,Moderna,480,49282561,705,51471000.85,0.973975358,1.369703305,1.406301806,0.489241081,2.794231815,5.711359743,1
death,JUL 2022,202230,all_ages_adj,Pfizer,498,82238088,705,51471000.85,0.605558826,1.369703305,2.261883152,0.497377399,2.794231815,5.617930814,1
death,AUG 2022,202231,5-11,all_types,0,5465860,0,12737803,0,0,,,,,0
death,AUG 2022,202231,12-17,all_types,0,9868278,2,6020301,0,0.0332209,,,,,0
death,AUG 2022,202231,18-29,all_types,3,22045203,5,11359005.45,0.0136084,0.0440179,3.234614611,,,,1
death,AUG 2022,202231,30-49,all_types,27,40446120,36,12289002.3,0.066755476,0.292944855,4.388326951,,,,1
death,AUG 2022,202231,50-64,all_types,84,33070105,89,6054890.6,0.254005846,1.469886178,5.786820266,,,,1
death,AUG 2022,202231,65-79,all_types,356,24481232.55,230,1919806.1,1.454175149,11.98037656,8.238606309,,,,1
death,AUG 2022,202231,80+,all_types,532,7063963,319,969920.4,7.531183275,32.8892969,4.367082262,,,,1
death,AUG 2022,202231,all_ages_adj,all_types,1002,142440761.6,681,51350728.85,0.703450325,1.326173971,1.88524182,0.480354674,2.719394697,5.66122252,1
death,AUG 2022,202231,all_ages_adj,Janssen,65,10736077,681,51350728.85,0.6054353,1.326173971,2.190447057,0.652375878,2.719394697,4.168447655,1
death,AUG 2022,202231,all_ages_adj,Moderna,440,49320810,681,51350728.85,0.892118357,1.326173971,1.486544874,0.455438572,2.719394697,5.970936289,1
death,AUG 2022,202231,all_ages_adj,Pfizer,493,82336334,681,51350728.85,0.598763603,1.326173971,2.214854017,0.49111084,2.719394697,5.537232079,1
death,AUG 2022,202232,5-11,all_types,0,5490889,1,12703611,0,0.0078718,,,,,0
death,AUG 2022,202232,12-17,all_types,0,9878526,0,6006486,0,0,,,,,0
death,AUG 2022,202232,18-29,all_types,2,22063276,4,11334524.45,0.0090648,0.0352904,3.893110134,,,,1
death,AUG 2022,202232,30-49,all_types,15,40463608,32,12266415.3,0.0370703,0.260874911,7.037293425,,,,1
death,AUG 2022,202232,50-64,all_types,98,33091409,91,6042770.6,0.296149372,1.505931733,5.085041112,,,,1
death,AUG 2022,202232,65-79,all_types,287,24499214.55,227,1913657.1,1.171466128,11.86210424,10.12586191,,,,1
death,AUG 2022,202232,80+,all_types,460,7069479,300,967735.4,6.506844422,31.00020936,4.764246283,,,,1
death,AUG 2022,202232,all_ages_adj,all_types,862,142556401.6,655,51235199.85,0.604672951,1.278417966,2.114230452,0.411656337,2.631461225,6.392373895,1
death,AUG 2022,202232,all_ages_adj,Janssen,58,10740031,655,51235199.85,0.540035685,1.278417966,2.36728424,0.557979591,2.631461225,4.716052823,1
death,AUG 2022,202232,all_ages_adj,Moderna,390,49352002,655,51235199.85,0.790241498,1.278417966,1.617756052,0.396717962,2.631461225,6.633078097,1
death,AUG 2022,202232,all_ages_adj,Pfizer,413,82417381,655,51235199.85,0.501107891,1.278417966,2.551183066,0.409975154,2.631461225,6.418587076,1
death,AUG 2022,202233,5-11,all_types,0,5517259,0,12676390,0,0,,,,,0
death,AUG 2022,202233,12-17,all_types,0,9889654,1,5994796,0,0.0166811,,,,,0
death,AUG 2022,202233,18-29,all_types,3,22081280,5,11311247.45,0.0135862,0.0442038,3.253587502,,,,1
death,AUG 2022,202233,30-49,all_types,22,40480758,30,12246504.3,0.0543468,0.244967864,4.5074931,,,,1
death,AUG 2022,202233,50-64,all_types,59,33108024,66,6032214.6,0.178204534,1.094125531,6.139717682,,,,1
death,AUG 2022,202233,65-79,all_types,259,24511843.55,199,1908422.1,1.05663207,10.42746256,9.868584206,,,,1
death,AUG 2022,202233,80+,all_types,420,7073397,238,965791.4,5.937741088,24.64300262,4.150231924,,,,1
death,AUG 2022,202233,all_ages_adj,all_types,763,142662215.6,539,51135365.85,0.53482977,1.054065012,1.970842069,0.367240961,2.190948948,5.965971076,1
death,AUG 2022,202233,all_ages_adj,Janssen,39,10743330,539,51135365.85,0.363015936,1.054065012,2.903632888,0.366214376,2.190948948,5.98269509,1
death,AUG 2022,202233,all_ages_adj,Moderna,370,49376569,539,51135365.85,0.749343277,1.054065012,1.406651724,0.384603843,2.190948948,5.696638206,1
death,AUG 2022,202233,all_ages_adj,Pfizer,353,82495216,539,51135365.85,0.427903601,1.054065012,2.463323536,0.351657345,2.190948948,6.230351741,1
death,AUG 2022,202234,5-11,all_types,0,5544632,0,12650217,0,0,,,,,0
death,AUG 2022,202234,12-17,all_types,1,9900232,2,5984115,0.0101008,0.0334218,3.308837481,,,,0
death,AUG 2022,202234,18-29,all_types,2,22099413,3,11289804.45,0.00905,0.0265726,2.936199617,,,,1
death,AUG 2022,202234,30-49,all_types,16,40497223,25,12227386.3,0.0395089,0.204459067,5.17501528,,,,1
death,AUG 2022,202234,50-64,all_types,67,33122055,57,6022592.6,0.202282135,0.946436257,4.6787931,,,,1
death,AUG 2022,202234,65-79,all_types,200,24521768.55,167,1903920.1,0.815601858,8.771376488,10.75448321,,,,1
death,AUG 2022,202234,80+,all_types,318,7076401,192,964139.4,4.493809777,19.91413275,4.43145877,,,,1
death,AUG 2022,202234,all_ages_adj,all_types,604,142761724.6,446,51042174.85,0.423082589,0.873787219,2.065287587,0.290575805,1.817421098,6.254550681,1
death,AUG 2022,202234,all_ages_adj,Janssen,38,10747136,446,51042174.85,0.353582573,0.873787219,2.471239493,0.359943458,1.817421098,5.049184967,1
death,AUG 2022,202234,all_ages_adj,Moderna,293,49398827,446,51042174.85,0.593131493,0.873787219,1.473176234,0.306100748,1.817421098,5.937329813,1
